timestamp,actual,q10,q50,q90,fold_id,model,horizon
2018-06-29 01:00:00,31942.0,25875.4,28759.2,31460.5,1,xgboost,primary
2018-06-29 02:00:00,29691.0,24942.0,27594.3,30023.7,1,xgboost,primary
2018-06-29 03:00:00,28338.0,24274.4,26947.0,29127.6,1,xgboost,primary
2018-06-29 04:00:00,27376.0,23979.8,26770.7,28877.7,1,xgboost,primary
2018-06-29 05:00:00,27318.0,24219.7,27036.0,29108.3,1,xgboost,primary
2018-06-29 06:00:00,28185.0,25033.5,28143.9,30442.5,1,xgboost,primary
2018-06-29 07:00:00,30251.0,26917.0,30195.7,32703.1,1,xgboost,primary
2018-06-29 08:00:00,33322.0,29244.9,32440.3,35285.8,1,xgboost,primary
2018-06-29 09:00:00,36101.0,30369.8,34807.9,38055.7,1,xgboost,primary
2018-06-29 10:00:00,38540.0,31888.8,36729.5,40388.0,1,xgboost,primary
2018-06-29 11:00:00,40893.0,32576.7,39481.6,42826.5,1,xgboost,primary
2018-06-29 12:00:00,42865.0,34034.8,41343.9,44797.7,1,xgboost,primary
2018-06-29 13:00:00,44489.0,34951.3,42548.0,46498.9,1,xgboost,primary
2018-06-29 14:00:00,45791.0,35808.3,43746.9,48233.0,1,xgboost,primary
2018-06-29 15:00:00,46826.0,36672.6,44168.5,49951.2,1,xgboost,primary
2018-06-29 16:00:00,47825.0,36999.2,44693.0,50622.3,1,xgboost,primary
2018-06-29 17:00:00,48752.0,37308.4,44939.3,50930.5,1,xgboost,primary
2018-06-29 18:00:00,49105.0,37440.1,45378.6,51767.1,1,xgboost,primary
2018-06-29 19:00:00,48321.0,36623.8,43660.5,51243.3,1,xgboost,primary
2018-06-29 20:00:00,46534.0,36018.9,43146.0,48678.9,1,xgboost,primary
2018-06-29 21:00:00,44158.0,34840.3,41775.7,46620.4,1,xgboost,primary
2018-06-29 22:00:00,42343.0,34008.0,40461.5,45499.6,1,xgboost,primary
2018-06-29 23:00:00,39099.0,32291.4,36508.2,41397.7,1,xgboost,primary
2018-06-30 00:00:00,35639.0,28173.7,32518.2,36417.7,1,xgboost,primary
2018-06-29 01:00:00,31942.0,31660.9,32275.7,32866.8,1,chronos,primary
2018-06-29 02:00:00,29691.0,29556.5,30502.3,31235.3,1,chronos,primary
2018-06-29 03:00:00,28338.0,28374.2,29320.0,30265.8,1,chronos,primary
2018-06-29 04:00:00,27376.0,27664.9,28610.7,29792.9,1,chronos,primary
2018-06-29 05:00:00,27318.0,27428.4,28610.7,30029.4,1,chronos,primary
2018-06-29 06:00:00,28185.0,28610.7,29556.5,31448.1,1,chronos,primary
2018-06-29 07:00:00,30251.0,30502.3,31448.1,33576.1,1,chronos,primary
2018-06-29 08:00:00,33322.0,32393.9,33694.4,35727.9,1,chronos,primary
2018-06-29 09:00:00,36101.0,34522.0,35704.2,38068.7,1,chronos,primary
2018-06-29 10:00:00,38540.0,36177.1,37595.8,40196.8,1,chronos,primary
2018-06-29 11:00:00,40893.0,37572.2,39487.4,41875.6,1,chronos,primary
2018-06-29 12:00:00,42865.0,38754.4,41142.6,43767.2,1,chronos,primary
2018-06-29 13:00:00,44489.0,39723.9,42443.1,45422.4,1,chronos,primary
2018-06-29 14:00:00,45791.0,40409.6,43743.6,46817.4,1,chronos,primary
2018-06-29 15:00:00,46826.0,41355.4,44689.4,48472.6,1,chronos,primary
2018-06-29 16:00:00,47825.0,41615.5,45635.2,49442.1,1,chronos,primary
2018-06-29 17:00:00,48752.0,41828.3,46226.3,50387.9,1,chronos,primary
2018-06-29 18:00:00,49105.0,41379.1,46108.1,50837.1,1,chronos,primary
2018-06-29 19:00:00,48321.0,40433.2,45635.2,49915.0,1,chronos,primary
2018-06-29 20:00:00,46534.0,39014.5,44334.7,48709.1,1,chronos,primary
2018-06-29 21:00:00,44158.0,38068.7,42797.8,47053.9,1,chronos,primary
2018-06-29 22:00:00,42343.0,36886.5,41497.3,45871.6,1,chronos,primary
2018-06-29 23:00:00,39099.0,34049.1,38305.2,43057.9,1,chronos,primary
2018-06-30 00:00:00,35639.0,31188.0,35231.3,39723.9,1,chronos,primary
2018-06-29 01:00:00,31942.0,28824.8,31539.9,34255.0,1,lstm,primary
2018-06-29 02:00:00,29691.0,26560.5,29084.2,31608.0,1,lstm,primary
2018-06-29 03:00:00,28338.0,25924.6,28333.4,30742.1,1,lstm,primary
2018-06-29 04:00:00,27376.0,25629.6,27956.6,30283.5,1,lstm,primary
2018-06-29 05:00:00,27318.0,26468.9,28790.9,31112.9,1,lstm,primary
2018-06-29 06:00:00,28185.0,26355.2,28750.9,31146.7,1,lstm,primary
2018-06-29 07:00:00,30251.0,28319.7,30891.1,33462.4,1,lstm,primary
2018-06-29 08:00:00,33322.0,30315.1,33147.4,35979.8,1,lstm,primary
2018-06-29 09:00:00,36101.0,32036.1,35104.6,38173.2,1,lstm,primary
2018-06-29 10:00:00,38540.0,33685.7,36961.6,40237.5,1,lstm,primary
2018-06-29 11:00:00,40893.0,35646.1,39122.0,42597.9,1,lstm,primary
2018-06-29 12:00:00,42865.0,38498.8,42142.3,45785.8,1,lstm,primary
2018-06-29 13:00:00,44489.0,38940.3,42721.8,46503.4,1,lstm,primary
2018-06-29 14:00:00,45791.0,40560.0,44452.2,48344.4,1,lstm,primary
2018-06-29 15:00:00,46826.0,40162.0,44142.2,48122.4,1,lstm,primary
2018-06-29 16:00:00,47825.0,41239.5,45304.6,49369.8,1,lstm,primary
2018-06-29 17:00:00,48752.0,40523.8,44667.7,48811.6,1,lstm,primary
2018-06-29 18:00:00,49105.0,40175.0,44349.0,48522.9,1,lstm,primary
2018-06-29 19:00:00,48321.0,40578.1,44685.3,48792.6,1,lstm,primary
2018-06-29 20:00:00,46534.0,41132.1,45087.5,49042.9,1,lstm,primary
2018-06-29 21:00:00,44158.0,39322.3,43075.7,46829.2,1,lstm,primary
2018-06-29 22:00:00,42343.0,36847.1,40446.3,44045.4,1,lstm,primary
2018-06-29 23:00:00,39099.0,34656.7,37980.1,41303.5,1,lstm,primary
2018-06-30 00:00:00,35639.0,31832.4,34861.7,37891.0,1,lstm,primary
2018-06-29 01:00:00,31942.0,25875.4,28759.2,31460.5,1,xgboost,extended
2018-06-29 02:00:00,29691.0,24942.0,27594.3,30023.7,1,xgboost,extended
2018-06-29 03:00:00,28338.0,24274.4,26947.0,29127.6,1,xgboost,extended
2018-06-29 04:00:00,27376.0,23979.8,26770.7,28877.7,1,xgboost,extended
2018-06-29 05:00:00,27318.0,24219.7,27036.0,29108.3,1,xgboost,extended
2018-06-29 06:00:00,28185.0,25033.5,28143.9,30442.5,1,xgboost,extended
2018-06-29 07:00:00,30251.0,26917.0,30195.7,32703.1,1,xgboost,extended
2018-06-29 08:00:00,33322.0,29244.9,32440.3,35285.8,1,xgboost,extended
2018-06-29 09:00:00,36101.0,30369.8,34807.9,38055.7,1,xgboost,extended
2018-06-29 10:00:00,38540.0,31888.8,36729.5,40388.0,1,xgboost,extended
2018-06-29 11:00:00,40893.0,32576.7,39481.6,42826.5,1,xgboost,extended
2018-06-29 12:00:00,42865.0,34034.8,41343.9,44797.7,1,xgboost,extended
2018-06-29 13:00:00,44489.0,34951.3,42548.0,46498.9,1,xgboost,extended
2018-06-29 14:00:00,45791.0,35808.3,43746.9,48233.0,1,xgboost,extended
2018-06-29 15:00:00,46826.0,36672.6,44168.5,49951.2,1,xgboost,extended
2018-06-29 16:00:00,47825.0,36999.2,44693.0,50622.3,1,xgboost,extended
2018-06-29 17:00:00,48752.0,37308.4,44939.3,50930.5,1,xgboost,extended
2018-06-29 18:00:00,49105.0,37440.1,45378.6,51767.1,1,xgboost,extended
2018-06-29 19:00:00,48321.0,36623.8,43660.5,51243.3,1,xgboost,extended
2018-06-29 20:00:00,46534.0,36018.9,43146.0,48678.9,1,xgboost,extended
2018-06-29 21:00:00,44158.0,34840.3,41775.7,46620.4,1,xgboost,extended
2018-06-29 22:00:00,42343.0,34008.0,40461.5,45499.6,1,xgboost,extended
2018-06-29 23:00:00,39099.0,32291.4,36508.2,41397.7,1,xgboost,extended
2018-06-30 00:00:00,35639.0,28173.7,32518.2,36417.7,1,xgboost,extended
2018-06-30 01:00:00,32443.0,26776.0,30503.3,33349.7,1,xgboost,extended
2018-06-30 02:00:00,30093.0,25319.3,29289.9,31444.6,1,xgboost,extended
2018-06-30 03:00:00,28392.0,24461.3,28229.7,29970.8,1,xgboost,extended
2018-06-30 04:00:00,27226.0,23852.6,27027.2,29050.3,1,xgboost,extended
2018-06-30 05:00:00,26624.0,23524.8,26648.9,28549.3,1,xgboost,extended
2018-06-30 06:00:00,26411.0,23605.1,26882.5,28526.5,1,xgboost,extended
2018-06-30 07:00:00,27026.0,24280.4,27014.2,29427.4,1,xgboost,extended
2018-06-30 08:00:00,29393.0,25027.7,28748.2,30930.7,1,xgboost,extended
2018-06-30 09:00:00,32697.0,27234.7,31163.7,34323.8,1,xgboost,extended
2018-06-30 10:00:00,36256.0,29599.1,33700.8,37078.1,1,xgboost,extended
2018-06-30 11:00:00,39459.0,31370.4,36243.8,39781.4,1,xgboost,extended
2018-06-30 12:00:00,41902.0,32305.1,38152.7,41426.3,1,xgboost,extended
2018-06-30 13:00:00,43803.0,33611.9,39073.9,42331.3,1,xgboost,extended
2018-06-30 14:00:00,45293.0,34121.9,39978.1,42894.5,1,xgboost,extended
2018-06-30 15:00:00,46465.0,34143.8,40928.4,43391.6,1,xgboost,extended
2018-06-30 16:00:00,47711.0,34410.7,41286.2,43763.0,1,xgboost,extended
2018-06-30 17:00:00,48790.0,35413.9,42594.1,44946.6,1,xgboost,extended
2018-06-30 18:00:00,49341.0,35530.0,42741.9,45077.9,1,xgboost,extended
2018-06-30 19:00:00,49031.0,35390.4,42478.5,44926.3,1,xgboost,extended
2018-06-30 20:00:00,47522.0,34342.7,40618.4,43568.2,1,xgboost,extended
2018-06-30 21:00:00,45558.0,33825.6,39235.8,42636.0,1,xgboost,extended
2018-06-30 22:00:00,43940.0,32626.6,37958.7,41572.9,1,xgboost,extended
2018-06-30 23:00:00,40958.0,31568.7,35738.7,39262.8,1,xgboost,extended
2018-07-01 00:00:00,37751.0,28594.0,33553.4,37951.4,1,xgboost,extended
2018-07-01 01:00:00,34716.0,26832.1,31242.3,33733.8,1,xgboost,extended
2018-07-01 02:00:00,32345.0,25663.2,29362.9,31302.3,1,xgboost,extended
2018-07-01 03:00:00,30546.0,24392.5,28129.6,29476.1,1,xgboost,extended
2018-07-01 04:00:00,29300.0,23852.6,27105.5,28411.2,1,xgboost,extended
2018-07-01 05:00:00,28511.0,23422.6,26253.1,27866.3,1,xgboost,extended
2018-07-01 06:00:00,27992.0,23293.6,25758.9,27719.2,1,xgboost,extended
2018-07-01 07:00:00,28211.0,23336.9,26221.5,27969.2,1,xgboost,extended
2018-07-01 08:00:00,30337.0,24168.5,27635.0,29470.0,1,xgboost,extended
2018-07-01 09:00:00,33759.0,26411.3,30569.5,33335.5,1,xgboost,extended
2018-07-01 10:00:00,37516.0,28920.9,33356.7,37239.4,1,xgboost,extended
2018-07-01 11:00:00,41130.0,30771.7,36041.8,40426.8,1,xgboost,extended
2018-07-01 12:00:00,44099.0,32924.8,39057.8,42918.2,1,xgboost,extended
2018-07-01 13:00:00,46378.0,34305.6,40407.8,44534.0,1,xgboost,extended
2018-07-01 14:00:00,48208.0,35276.1,41434.9,45928.4,1,xgboost,extended
2018-07-01 15:00:00,49429.0,35833.8,42567.9,47097.9,1,xgboost,extended
2018-07-01 16:00:00,50466.0,36330.3,43951.7,48288.5,1,xgboost,extended
2018-07-01 17:00:00,51358.0,37090.8,45347.7,48914.9,1,xgboost,extended
2018-07-01 18:00:00,51803.0,37105.3,45513.5,49392.6,1,xgboost,extended
2018-07-01 19:00:00,51437.0,37325.2,45643.2,49363.0,1,xgboost,extended
2018-07-01 20:00:00,50120.0,36646.6,44685.9,49017.3,1,xgboost,extended
2018-07-01 21:00:00,48316.0,36430.3,43614.6,47175.6,1,xgboost,extended
2018-07-01 22:00:00,46807.0,35407.1,42226.2,46006.7,1,xgboost,extended
2018-07-01 23:00:00,43501.0,33457.2,39236.9,43471.1,1,xgboost,extended
2018-07-02 00:00:00,39909.0,32090.3,36552.6,40930.1,1,xgboost,extended
2018-07-02 01:00:00,36627.0,29460.8,33825.1,37645.2,1,xgboost,extended
2018-07-02 02:00:00,34288.0,28047.6,32475.1,35449.3,1,xgboost,extended
2018-07-02 03:00:00,32552.0,27029.8,31039.4,34115.2,1,xgboost,extended
2018-07-02 04:00:00,31450.0,25827.4,29995.8,33180.0,1,xgboost,extended
2018-07-02 05:00:00,31246.0,25531.3,29622.5,33057.5,1,xgboost,extended
2018-07-02 06:00:00,32035.0,25631.7,29819.1,33961.8,1,xgboost,extended
2018-07-02 07:00:00,34136.0,26645.7,30646.2,35265.5,1,xgboost,extended
2018-07-02 08:00:00,37526.0,30262.4,35676.8,38958.7,1,xgboost,extended
2018-07-02 09:00:00,40987.0,32660.3,37956.1,41976.7,1,xgboost,extended
2018-07-02 10:00:00,44377.0,34707.1,40075.5,44641.0,1,xgboost,extended
2018-07-02 11:00:00,47740.0,37376.9,42950.1,47050.0,1,xgboost,extended
2018-07-02 12:00:00,50475.0,38824.8,45260.9,50440.3,1,xgboost,extended
2018-07-02 13:00:00,52533.0,39347.5,47795.2,53341.6,1,xgboost,extended
2018-07-02 14:00:00,54170.0,39590.4,50028.9,55462.4,1,xgboost,extended
2018-07-02 15:00:00,55159.0,39941.3,50402.1,55476.8,1,xgboost,extended
2018-07-02 16:00:00,55836.0,40170.8,51315.1,56093.5,1,xgboost,extended
2018-07-02 17:00:00,56430.0,40370.8,51197.3,56263.8,1,xgboost,extended
2018-07-02 18:00:00,56609.0,40370.8,51292.3,56140.7,1,xgboost,extended
2018-07-02 19:00:00,56231.0,39927.7,49453.9,53734.7,1,xgboost,extended
2018-07-02 20:00:00,54644.0,39841.7,49195.9,54082.5,1,xgboost,extended
2018-07-02 21:00:00,52757.0,39321.2,48244.1,52997.7,1,xgboost,extended
2018-07-02 22:00:00,50685.0,39140.3,46757.1,51283.5,1,xgboost,extended
2018-07-02 23:00:00,46833.0,37110.3,44078.9,46405.6,1,xgboost,extended
2018-07-03 00:00:00,42919.0,32814.3,37681.9,41767.6,1,xgboost,extended
2018-07-03 01:00:00,39641.0,30779.7,34926.6,38927.3,1,xgboost,extended
2018-07-03 02:00:00,37091.0,29166.6,33367.7,37040.6,1,xgboost,extended
2018-07-03 03:00:00,35334.0,27646.9,32121.0,35033.1,1,xgboost,extended
2018-07-03 04:00:00,34189.0,27285.2,31291.2,34130.7,1,xgboost,extended
2018-07-03 05:00:00,33912.0,27270.8,31225.8,33975.7,1,xgboost,extended
2018-07-03 06:00:00,34734.0,27637.2,31462.6,34243.6,1,xgboost,extended
2018-07-03 07:00:00,36759.0,29129.5,33043.3,36381.9,1,xgboost,extended
2018-07-03 08:00:00,39728.0,31745.7,36240.6,39842.1,1,xgboost,extended
2018-07-03 09:00:00,42680.0,34258.9,39268.9,43055.0,1,xgboost,extended
2018-07-03 10:00:00,45766.0,37016.8,43099.1,45981.6,1,xgboost,extended
2018-07-03 11:00:00,48876.0,38142.8,46552.3,49330.8,1,xgboost,extended
2018-07-03 12:00:00,51603.0,39330.7,48191.7,52396.9,1,xgboost,extended
2018-07-03 13:00:00,53623.0,41064.5,49083.0,52083.0,1,xgboost,extended
2018-07-03 14:00:00,54852.0,42490.5,50999.4,54858.7,1,xgboost,extended
2018-07-03 15:00:00,54908.0,42599.9,51084.7,55217.5,1,xgboost,extended
2018-07-03 16:00:00,54908.0,42779.3,51880.6,56251.7,1,xgboost,extended
2018-07-03 17:00:00,54724.0,42638.6,52185.7,56823.7,1,xgboost,extended
2018-07-03 18:00:00,53679.0,42649.3,52569.7,56644.6,1,xgboost,extended
2018-07-03 19:00:00,51788.0,42157.4,50733.9,54728.5,1,xgboost,extended
2018-07-03 20:00:00,49244.0,41990.4,50558.5,53913.3,1,xgboost,extended
2018-07-03 21:00:00,47292.0,40839.5,48057.7,51625.7,1,xgboost,extended
2018-07-03 22:00:00,45506.0,39523.4,46179.6,50001.1,1,xgboost,extended
2018-07-03 23:00:00,42437.0,37510.5,43220.3,45759.3,1,xgboost,extended
2018-07-04 00:00:00,39340.0,33890.0,39328.7,43144.7,1,xgboost,extended
2018-07-04 01:00:00,36317.0,32420.2,36733.3,40869.8,1,xgboost,extended
2018-07-04 02:00:00,34060.0,30720.6,34657.5,38853.0,1,xgboost,extended
2018-07-04 03:00:00,32477.0,29237.5,33622.8,37177.4,1,xgboost,extended
2018-07-04 04:00:00,31306.0,28642.1,33085.9,35958.4,1,xgboost,extended
2018-07-04 05:00:00,30707.0,28368.6,32824.6,35620.1,1,xgboost,extended
2018-07-04 06:00:00,30668.0,28987.1,33184.5,36828.3,1,xgboost,extended
2018-07-04 07:00:00,31027.0,30617.2,34370.1,38603.9,1,xgboost,extended
2018-07-04 08:00:00,32565.0,32314.7,37068.3,41193.2,1,xgboost,extended
2018-07-04 09:00:00,35299.0,34310.3,39999.5,43497.4,1,xgboost,extended
2018-07-04 10:00:00,38405.0,36860.7,42485.6,45613.7,1,xgboost,extended
2018-07-04 11:00:00,41539.0,37580.5,45133.5,47979.7,1,xgboost,extended
2018-07-04 12:00:00,44266.0,37977.6,45490.7,50125.9,1,xgboost,extended
2018-07-04 13:00:00,46164.0,40314.9,46610.7,51645.9,1,xgboost,extended
2018-07-04 14:00:00,47275.0,41599.6,48805.9,53412.9,1,xgboost,extended
2018-07-04 15:00:00,47767.0,41873.3,49202.6,53842.6,1,xgboost,extended
2018-07-04 16:00:00,47897.0,41738.7,48020.7,53438.1,1,xgboost,extended
2018-07-04 17:00:00,47504.0,41251.5,47039.0,52242.3,1,xgboost,extended
2018-07-04 18:00:00,46611.0,39315.0,45534.2,51391.0,1,xgboost,extended
2018-07-04 19:00:00,44964.0,37078.2,41865.5,48056.7,1,xgboost,extended
2018-07-04 20:00:00,43361.0,36724.2,41764.0,46717.8,1,xgboost,extended
2018-07-04 21:00:00,42157.0,36802.0,41751.6,46206.8,1,xgboost,extended
2018-07-04 22:00:00,40860.0,35728.2,41073.8,45040.8,1,xgboost,extended
2018-07-04 23:00:00,39131.0,33533.2,38994.7,41650.3,1,xgboost,extended
2018-07-05 00:00:00,36699.0,31596.0,36250.1,39505.4,1,xgboost,extended
2018-07-05 01:00:00,34220.0,30042.8,33976.8,37747.6,1,xgboost,extended
2018-07-05 02:00:00,32368.0,28643.0,32782.2,35564.3,1,xgboost,extended
2018-07-05 03:00:00,31209.0,27411.7,31408.9,34010.1,1,xgboost,extended
2018-07-05 04:00:00,30749.0,27073.4,30297.5,32752.3,1,xgboost,extended
2018-07-05 05:00:00,30872.0,26364.2,30104.9,32183.4,1,xgboost,extended
2018-07-05 06:00:00,31845.0,26675.1,30105.2,32239.2,1,xgboost,extended
2018-07-05 07:00:00,33894.0,27197.6,30779.1,32565.2,1,xgboost,extended
2018-07-05 08:00:00,36956.0,28757.6,32217.0,34338.8,1,xgboost,extended
2018-07-05 09:00:00,39443.0,30344.8,34391.8,37156.1,1,xgboost,extended
2018-07-05 10:00:00,42013.0,31872.2,36825.7,40320.6,1,xgboost,extended
2018-07-05 11:00:00,44632.0,33607.4,39099.1,43123.8,1,xgboost,extended
2018-07-05 12:00:00,46809.0,35554.2,41428.4,46647.0,1,xgboost,extended
2018-07-05 13:00:00,48646.0,36075.9,42468.5,48342.5,1,xgboost,extended
2018-07-05 14:00:00,50094.0,36590.9,43329.4,49133.3,1,xgboost,extended
2018-07-05 15:00:00,50858.0,36555.8,43814.5,49612.6,1,xgboost,extended
2018-07-05 16:00:00,51351.0,36846.8,44090.4,49575.8,1,xgboost,extended
2018-07-05 17:00:00,52045.0,36642.1,43682.9,49453.5,1,xgboost,extended
2018-07-05 18:00:00,52503.0,36538.3,43523.2,49046.1,1,xgboost,extended
2018-07-05 19:00:00,51786.0,35949.4,42385.5,47869.0,1,xgboost,extended
2018-07-05 20:00:00,50066.0,34963.7,40842.2,46300.8,1,xgboost,extended
2018-07-05 21:00:00,48431.0,34563.5,40078.7,45378.0,1,xgboost,extended
2018-07-05 22:00:00,46736.0,33955.3,38831.3,43716.3,1,xgboost,extended
2018-07-05 23:00:00,43432.0,32727.2,37225.1,41722.1,1,xgboost,extended
2018-07-06 00:00:00,40087.0,30918.8,34667.6,38436.7,1,xgboost,extended
2018-06-29 01:00:00,31942.0,31684.5,32393.9,32866.8,1,chronos,extended
2018-06-29 02:00:00,29691.0,29792.9,30502.3,31448.1,1,chronos,extended
2018-06-29 03:00:00,28338.0,28587.0,29320.0,30502.3,1,chronos,extended
2018-06-29 04:00:00,27376.0,27664.9,28610.7,30029.4,1,chronos,extended
2018-06-29 05:00:00,27318.0,27428.4,28610.7,30265.8,1,chronos,extended
2018-06-29 06:00:00,28185.0,28374.2,29556.5,31448.1,1,chronos,extended
2018-06-29 07:00:00,30251.0,30502.3,31448.1,33812.6,1,chronos,extended
2018-06-29 08:00:00,33322.0,32393.9,33576.1,36177.1,1,chronos,extended
2018-06-29 09:00:00,36101.0,34049.1,35704.2,38565.3,1,chronos,extended
2018-06-29 10:00:00,38540.0,35704.2,37595.8,41142.6,1,chronos,extended
2018-06-29 11:00:00,40893.0,37122.9,39251.0,42821.4,1,chronos,extended
2018-06-29 12:00:00,42865.0,38068.7,40669.7,44216.5,1,chronos,extended
2018-06-29 13:00:00,44489.0,38778.1,41970.2,45658.8,1,chronos,extended
2018-06-29 14:00:00,45791.0,39936.7,43034.2,47314.0,1,chronos,extended
2018-06-29 15:00:00,46826.0,40882.5,43980.0,48496.3,1,chronos,extended
2018-06-29 16:00:00,47825.0,41379.1,44925.8,49442.1,1,chronos,extended
2018-06-29 17:00:00,48752.0,41615.5,45635.2,50127.8,1,chronos,extended
2018-06-29 18:00:00,49105.0,41379.1,45871.6,50151.4,1,chronos,extended
2018-06-29 19:00:00,48321.0,40882.5,45044.1,49418.4,1,chronos,extended
2018-06-29 20:00:00,46534.0,39463.8,43507.1,47999.7,1,chronos,extended
2018-06-29 21:00:00,44158.0,38045.1,42088.4,46344.5,1,chronos,extended
2018-06-29 22:00:00,42343.0,36862.8,41142.6,45209.6,1,chronos,extended
2018-06-29 23:00:00,39099.0,34261.9,38187.0,42561.3,1,chronos,extended
2018-06-30 00:00:00,35639.0,31448.1,34994.9,39014.5,1,chronos,extended
2018-06-30 01:00:00,32443.0,28823.5,32393.9,36177.1,1,chronos,extended
2018-06-30 02:00:00,30093.0,26719.0,30384.1,34049.1,1,chronos,extended
2018-06-30 03:00:00,28392.0,25300.3,28847.1,32654.0,1,chronos,extended
2018-06-30 04:00:00,27226.0,24543.7,27783.1,31921.0,1,chronos,extended
2018-06-30 05:00:00,26624.0,24283.6,27192.0,31471.7,1,chronos,extended
2018-06-30 06:00:00,26411.0,24118.1,27192.0,31471.7,1,chronos,extended
2018-06-30 07:00:00,27026.0,24118.1,27546.6,31684.5,1,chronos,extended
2018-06-30 08:00:00,29393.0,25300.3,28847.1,33339.7,1,chronos,extended
2018-06-30 09:00:00,32697.0,27428.4,30738.7,35467.8,1,chronos,extended
2018-06-30 10:00:00,36256.0,29556.5,33103.2,37832.3,1,chronos,extended
2018-06-30 11:00:00,39459.0,31684.5,34994.9,39960.3,1,chronos,extended
2018-06-30 12:00:00,41902.0,33103.2,36531.8,42112.1,1,chronos,extended
2018-06-30 13:00:00,43803.0,34261.9,38068.7,43980.0,1,chronos,extended
2018-06-30 14:00:00,45293.0,34994.9,39014.5,45635.2,1,chronos,extended
2018-06-30 15:00:00,46465.0,35680.6,40196.8,46628.3,1,chronos,extended
2018-06-30 16:00:00,47711.0,36177.1,41260.8,47384.9,1,chronos,extended
2018-06-30 17:00:00,48790.0,36886.5,42324.9,48259.8,1,chronos,extended
2018-06-30 18:00:00,49341.0,37335.7,42797.8,48709.1,1,chronos,extended
2018-06-30 19:00:00,49031.0,37099.3,42443.1,48496.3,1,chronos,extended
2018-06-30 20:00:00,47522.0,36626.4,41615.5,47550.4,1,chronos,extended
2018-06-30 21:00:00,45558.0,35940.7,40669.7,46581.0,1,chronos,extended
2018-06-30 22:00:00,43940.0,35444.1,39723.9,45422.4,1,chronos,extended
2018-06-30 23:00:00,40958.0,33292.4,37241.1,42845.1,1,chronos,extended
2018-07-01 00:00:00,37751.0,30478.6,34285.5,39723.9,1,chronos,extended
2018-07-01 01:00:00,34716.0,28137.8,31802.8,36673.7,1,chronos,extended
2018-07-01 02:00:00,32345.0,26482.6,29792.9,34545.6,1,chronos,extended
2018-07-01 03:00:00,30546.0,25513.1,28374.2,33103.2,1,chronos,extended
2018-07-01 04:00:00,29300.0,24803.8,27428.4,32157.4,1,chronos,extended
2018-07-01 05:00:00,28511.0,24118.1,26719.0,31684.5,1,chronos,extended
2018-07-01 06:00:00,27992.0,23881.6,26482.6,31211.6,1,chronos,extended
2018-07-01 07:00:00,28211.0,24094.4,26955.5,31235.3,1,chronos,extended
2018-07-01 08:00:00,30337.0,24354.5,27664.9,32181.1,1,chronos,extended
2018-07-01 09:00:00,33759.0,26222.5,29792.9,34522.0,1,chronos,extended
2018-07-01 10:00:00,37516.0,28350.6,32039.2,36933.8,1,chronos,extended
2018-07-01 11:00:00,41130.0,30502.3,34522.0,39511.1,1,chronos,extended
2018-07-01 12:00:00,44099.0,32606.7,36886.5,41615.5,1,chronos,extended
2018-07-01 13:00:00,46378.0,34734.8,39014.5,43980.0,1,chronos,extended
2018-07-01 14:00:00,48208.0,36413.6,40669.7,46108.1,1,chronos,extended
2018-07-01 15:00:00,49429.0,38281.5,42088.4,47786.9,1,chronos,extended
2018-07-01 16:00:00,50466.0,39487.4,43388.9,49442.1,1,chronos,extended
2018-07-01 17:00:00,51358.0,43713.7,44196.7,44679.7,1,chronos,extended
2018-07-01 18:00:00,51803.0,43955.2,44679.7,45404.2,1,chronos,extended
2018-07-01 19:00:00,51437.0,43472.1,44438.2,45404.2,1,chronos,extended
2018-07-01 20:00:00,50120.0,42240.4,43230.6,44438.2,1,chronos,extended
2018-07-01 21:00:00,48316.0,40815.5,41781.6,43230.6,1,chronos,extended
2018-07-01 22:00:00,46807.0,39608.0,40574.0,42023.1,1,chronos,extended
2018-07-01 23:00:00,43501.0,36951.3,37675.9,39124.9,1,chronos,extended
2018-07-02 00:00:00,39909.0,33570.2,34536.2,35985.3,1,chronos,extended
2018-07-02 01:00:00,36627.0,31155.0,32121.1,33087.1,1,chronos,extended
2018-07-02 02:00:00,34288.0,29222.9,30189.0,31179.2,1,chronos,extended
2018-07-02 03:00:00,32552.0,28015.4,28981.4,29947.5,1,chronos,extended
2018-07-02 04:00:00,31450.0,27290.8,28015.4,29464.5,1,chronos,extended
2018-07-02 05:00:00,31246.0,27290.8,28015.4,29464.5,1,chronos,extended
2018-07-02 06:00:00,32035.0,28232.7,28981.4,30430.5,1,chronos,extended
2018-07-02 07:00:00,34136.0,29947.5,31155.0,32362.6,1,chronos,extended
2018-07-02 08:00:00,37526.0,32096.9,33328.6,34777.7,1,chronos,extended
2018-07-02 09:00:00,40987.0,33811.7,35502.2,36975.5,1,chronos,extended
2018-07-02 10:00:00,44377.0,35502.2,37313.6,39366.4,1,chronos,extended
2018-07-02 11:00:00,47740.0,36709.8,38883.4,41322.7,1,chronos,extended
2018-07-02 12:00:00,50475.0,38134.7,40332.5,43013.3,1,chronos,extended
2018-07-02 13:00:00,52533.0,39124.9,41781.6,44679.7,1,chronos,extended
2018-07-02 14:00:00,54170.0,40091.0,42989.1,45887.3,1,chronos,extended
2018-07-02 15:00:00,55159.0,41274.4,44196.7,47119.0,1,chronos,extended
2018-07-02 16:00:00,55836.0,41781.6,45162.7,48302.4,1,chronos,extended
